areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate
E12000008,South East,region,2021-12-22,23250
E12000008,South East,region,2021-12-21,23233
E12000008,South East,region,2021-12-20,23222
E12000008,South East,region,2021-12-19,23212
E12000008,South East,region,2021-12-18,23198
E12000008,South East,region,2021-12-17,23182
E12000008,South East,region,2021-12-16,23171
E12000008,South East,region,2021-12-15,23153
E12000008,South East,region,2021-12-14,23141
E12000008,South East,region,2021-12-13,23116
E12000008,South East,region,2021-12-12,23103
E12000008,South East,region,2021-12-11,23093
E12000008,South East,region,2021-12-10,23078
E12000008,South East,region,2021-12-09,23065
E12000008,South East,region,2021-12-08,23042
E12000008,South East,region,2021-12-07,23029
E12000008,South East,region,2021-12-06,23014
E12000008,South East,region,2021-12-05,22999
E12000008,South East,region,2021-12-04,22988
E12000008,South East,region,2021-12-03,22975
E12000008,South East,region,2021-12-02,22957
E12000008,South East,region,2021-12-01,22938
E12000008,South East,region,2021-11-30,22921
E12000008,South East,region,2021-11-29,22898
E12000008,South East,region,2021-11-28,22889
E12000008,South East,region,2021-11-27,22875
E12000008,South East,region,2021-11-26,22862
E12000008,South East,region,2021-11-25,22846
E12000008,South East,region,2021-11-24,22834
E12000008,South East,region,2021-11-23,22814
E12000008,South East,region,2021-11-22,22803
E12000008,South East,region,2021-11-21,22792
E12000008,South East,region,2021-11-20,22783
E12000008,South East,region,2021-11-19,22772
E12000008,South East,region,2021-11-18,22758
E12000008,South East,region,2021-11-17,22744
E12000008,South East,region,2021-11-16,22730
E12000008,South East,region,2021-11-15,22713
E12000008,South East,region,2021-11-14,22700
E12000008,South East,region,2021-11-13,22683
E12000008,South East,region,2021-11-12,22668
E12000008,South East,region,2021-11-11,22653
E12000008,South East,region,2021-11-10,22640
E12000008,South East,region,2021-11-09,22625
E12000008,South East,region,2021-11-08,22607
E12000008,South East,region,2021-11-07,22588
E12000008,South East,region,2021-11-06,22567
E12000008,South East,region,2021-11-05,22548
E12000008,South East,region,2021-11-04,22527
E12000008,South East,region,2021-11-03,22509
E12000008,South East,region,2021-11-02,22496
E12000008,South East,region,2021-11-01,22476
E12000008,South East,region,2021-10-31,22455
E12000008,South East,region,2021-10-30,22429
E12000008,South East,region,2021-10-29,22406
E12000008,South East,region,2021-10-28,22390
E12000008,South East,region,2021-10-27,22367
E12000008,South East,region,2021-10-26,22350
E12000008,South East,region,2021-10-25,22334
E12000008,South East,region,2021-10-24,22320
E12000008,South East,region,2021-10-23,22309
E12000008,South East,region,2021-10-22,22296
E12000008,South East,region,2021-10-21,22288
E12000008,South East,region,2021-10-20,22276
E12000008,South East,region,2021-10-19,22264
E12000008,South East,region,2021-10-18,22249
E12000008,South East,region,2021-10-17,22240
E12000008,South East,region,2021-10-16,22229
E12000008,South East,region,2021-10-15,22221
E12000008,South East,region,2021-10-14,22206
E12000008,South East,region,2021-10-13,22191
E12000008,South East,region,2021-10-12,22180
E12000008,South East,region,2021-10-11,22178
E12000008,South East,region,2021-10-10,22169
E12000008,South East,region,2021-10-09,22161
E12000008,South East,region,2021-10-08,22154
E12000008,South East,region,2021-10-07,22147
E12000008,South East,region,2021-10-06,22135
E12000008,South East,region,2021-10-05,22126
E12000008,South East,region,2021-10-04,22116
E12000008,South East,region,2021-10-03,22106
E12000008,South East,region,2021-10-02,22096
E12000008,South East,region,2021-10-01,22089
E12000008,South East,region,2021-09-30,22081
E12000008,South East,region,2021-09-29,22071
E12000008,South East,region,2021-09-28,22057
E12000008,South East,region,2021-09-27,22047
E12000008,South East,region,2021-09-26,22035
E12000008,South East,region,2021-09-25,22026
E12000008,South East,region,2021-09-24,22019
E12000008,South East,region,2021-09-23,22005
E12000008,South East,region,2021-09-22,21994
E12000008,South East,region,2021-09-21,21986
E12000008,South East,region,2021-09-20,21973
E12000008,South East,region,2021-09-19,21964
E12000008,South East,region,2021-09-18,21956
E12000008,South East,region,2021-09-17,21944
E12000008,South East,region,2021-09-16,21927
E12000008,South East,region,2021-09-15,21917
E12000008,South East,region,2021-09-14,21904
E12000008,South East,region,2021-09-13,21899
E12000008,South East,region,2021-09-12,21887
E12000008,South East,region,2021-09-11,21877
E12000008,South East,region,2021-09-10,21860
E12000008,South East,region,2021-09-09,21851
E12000008,South East,region,2021-09-08,21835
E12000008,South East,region,2021-09-07,21820
E12000008,South East,region,2021-09-06,21800
E12000008,South East,region,2021-09-05,21783
E12000008,South East,region,2021-09-04,21764
E12000008,South East,region,2021-09-03,21750
E12000008,South East,region,2021-09-02,21736
E12000008,South East,region,2021-09-01,21731
E12000008,South East,region,2021-08-31,21723
E12000008,South East,region,2021-08-30,21715
E12000008,South East,region,2021-08-29,21706
E12000008,South East,region,2021-08-28,21694
E12000008,South East,region,2021-08-27,21683
E12000008,South East,region,2021-08-26,21671
E12000008,South East,region,2021-08-25,21660
E12000008,South East,region,2021-08-24,21647
E12000008,South East,region,2021-08-23,21636
E12000008,South East,region,2021-08-22,21625
E12000008,South East,region,2021-08-21,21607
E12000008,South East,region,2021-08-20,21600
E12000008,South East,region,2021-08-19,21587
E12000008,South East,region,2021-08-18,21577
E12000008,South East,region,2021-08-17,21565
E12000008,South East,region,2021-08-16,21548
E12000008,South East,region,2021-08-15,21540
E12000008,South East,region,2021-08-14,21532
E12000008,South East,region,2021-08-13,21530
E12000008,South East,region,2021-08-12,21525
E12000008,South East,region,2021-08-11,21520
E12000008,South East,region,2021-08-10,21513
E12000008,South East,region,2021-08-09,21511
E12000008,South East,region,2021-08-08,21505
E12000008,South East,region,2021-08-07,21498
E12000008,South East,region,2021-08-06,21492
E12000008,South East,region,2021-08-05,21477
E12000008,South East,region,2021-08-04,21470
E12000008,South East,region,2021-08-03,21467
E12000008,South East,region,2021-08-02,21454
E12000008,South East,region,2021-08-01,21445
E12000008,South East,region,2021-07-31,21440
E12000008,South East,region,2021-07-30,21433
E12000008,South East,region,2021-07-29,21427
E12000008,South East,region,2021-07-28,21414
E12000008,South East,region,2021-07-27,21404
E12000008,South East,region,2021-07-26,21399
E12000008,South East,region,2021-07-25,21393
E12000008,South East,region,2021-07-24,21384
E12000008,South East,region,2021-07-23,21379
E12000008,South East,region,2021-07-22,21373
E12000008,South East,region,2021-07-21,21371
E12000008,South East,region,2021-07-20,21366
E12000008,South East,region,2021-07-19,21363
E12000008,South East,region,2021-07-18,21357
E12000008,South East,region,2021-07-17,21355
E12000008,South East,region,2021-07-16,21350
E12000008,South East,region,2021-07-15,21347
E12000008,South East,region,2021-07-14,21338
E12000008,South East,region,2021-07-13,21337
E12000008,South East,region,2021-07-12,21336
E12000008,South East,region,2021-07-11,21331
E12000008,South East,region,2021-07-10,21330
E12000008,South East,region,2021-07-09,21326
E12000008,South East,region,2021-07-08,21322
E12000008,South East,region,2021-07-07,21318
E12000008,South East,region,2021-07-06,21315
E12000008,South East,region,2021-07-05,21313
E12000008,South East,region,2021-07-04,21310
E12000008,South East,region,2021-07-03,21309
E12000008,South East,region,2021-07-02,21307
E12000008,South East,region,2021-07-01,21306
E12000008,South East,region,2021-06-30,21304
E12000008,South East,region,2021-06-29,21303
E12000008,South East,region,2021-06-28,21302
E12000008,South East,region,2021-06-27,21302
E12000008,South East,region,2021-06-26,21301
E12000008,South East,region,2021-06-25,21299
E12000008,South East,region,2021-06-24,21294
E12000008,South East,region,2021-06-23,21290
E12000008,South East,region,2021-06-22,21290
E12000008,South East,region,2021-06-21,21288
E12000008,South East,region,2021-06-20,21288
E12000008,South East,region,2021-06-19,21287
E12000008,South East,region,2021-06-18,21286
E12000008,South East,region,2021-06-17,21285
E12000008,South East,region,2021-06-16,21283
E12000008,South East,region,2021-06-15,21281
E12000008,South East,region,2021-06-14,21281
E12000008,South East,region,2021-06-13,21281
E12000008,South East,region,2021-06-12,21278
E12000008,South East,region,2021-06-11,21278
E12000008,South East,region,2021-06-10,21276
E12000008,South East,region,2021-06-09,21271
E12000008,South East,region,2021-06-08,21268
E12000008,South East,region,2021-06-07,21266
E12000008,South East,region,2021-06-06,21265
E12000008,South East,region,2021-06-05,21264
E12000008,South East,region,2021-06-04,21264
E12000008,South East,region,2021-06-03,21261
E12000008,South East,region,2021-06-02,21260
E12000008,South East,region,2021-06-01,21260
E12000008,South East,region,2021-05-31,21259
E12000008,South East,region,2021-05-30,21259
E12000008,South East,region,2021-05-29,21259
E12000008,South East,region,2021-05-28,21258
E12000008,South East,region,2021-05-27,21255
E12000008,South East,region,2021-05-26,21254
E12000008,South East,region,2021-05-25,21254
E12000008,South East,region,2021-05-24,21251
E12000008,South East,region,2021-05-23,21249
E12000008,South East,region,2021-05-22,21247
E12000008,South East,region,2021-05-21,21247
E12000008,South East,region,2021-05-20,21246
E12000008,South East,region,2021-05-19,21245
E12000008,South East,region,2021-05-18,21244
E12000008,South East,region,2021-05-17,21242
E12000008,South East,region,2021-05-16,21240
E12000008,South East,region,2021-05-15,21239
E12000008,South East,region,2021-05-14,21238
E12000008,South East,region,2021-05-13,21233
E12000008,South East,region,2021-05-12,21233
E12000008,South East,region,2021-05-11,21232
E12000008,South East,region,2021-05-10,21228
E12000008,South East,region,2021-05-09,21228
E12000008,South East,region,2021-05-08,21227
E12000008,South East,region,2021-05-07,21224
E12000008,South East,region,2021-05-06,21222
E12000008,South East,region,2021-05-05,21220
E12000008,South East,region,2021-05-04,21219
E12000008,South East,region,2021-05-03,21216
E12000008,South East,region,2021-05-02,21214
E12000008,South East,region,2021-05-01,21211
E12000008,South East,region,2021-04-30,21210
E12000008,South East,region,2021-04-29,21206
E12000008,South East,region,2021-04-28,21203
E12000008,South East,region,2021-04-27,21202
E12000008,South East,region,2021-04-26,21200
E12000008,South East,region,2021-04-25,21199
E12000008,South East,region,2021-04-24,21196
E12000008,South East,region,2021-04-23,21190
E12000008,South East,region,2021-04-22,21189
E12000008,South East,region,2021-04-21,21185
E12000008,South East,region,2021-04-20,21181
E12000008,South East,region,2021-04-19,21175
E12000008,South East,region,2021-04-18,21171
E12000008,South East,region,2021-04-17,21167
E12000008,South East,region,2021-04-16,21165
E12000008,South East,region,2021-04-15,21163
E12000008,South East,region,2021-04-14,21160
E12000008,South East,region,2021-04-13,21156
E12000008,South East,region,2021-04-12,21150
E12000008,South East,region,2021-04-11,21145
E12000008,South East,region,2021-04-10,21141
E12000008,South East,region,2021-04-09,21139
E12000008,South East,region,2021-04-08,21139
E12000008,South East,region,2021-04-07,21131
E12000008,South East,region,2021-04-06,21125
E12000008,South East,region,2021-04-05,21118
E12000008,South East,region,2021-04-04,21113
E12000008,South East,region,2021-04-03,21107
E12000008,South East,region,2021-04-02,21102
E12000008,South East,region,2021-04-01,21094
E12000008,South East,region,2021-03-31,21085
E12000008,South East,region,2021-03-30,21075
E12000008,South East,region,2021-03-29,21067
E12000008,South East,region,2021-03-28,21056
E12000008,South East,region,2021-03-27,21052
E12000008,South East,region,2021-03-26,21045
E12000008,South East,region,2021-03-25,21035
E12000008,South East,region,2021-03-24,21026
E12000008,South East,region,2021-03-23,21018
E12000008,South East,region,2021-03-22,21009
E12000008,South East,region,2021-03-21,20994
E12000008,South East,region,2021-03-20,20983
E12000008,South East,region,2021-03-19,20971
E12000008,South East,region,2021-03-18,20954
E12000008,South East,region,2021-03-17,20941
E12000008,South East,region,2021-03-16,20928
E12000008,South East,region,2021-03-15,20908
E12000008,South East,region,2021-03-14,20885
E12000008,South East,region,2021-03-13,20863
E12000008,South East,region,2021-03-12,20843
E12000008,South East,region,2021-03-11,20825
E12000008,South East,region,2021-03-10,20799
E12000008,South East,region,2021-03-09,20782
E12000008,South East,region,2021-03-08,20753
E12000008,South East,region,2021-03-07,20732
E12000008,South East,region,2021-03-06,20705
E12000008,South East,region,2021-03-05,20682
E12000008,South East,region,2021-03-04,20644
E12000008,South East,region,2021-03-03,20599
E12000008,South East,region,2021-03-02,20574
E12000008,South East,region,2021-03-01,20536
E12000008,South East,region,2021-02-28,20493
E12000008,South East,region,2021-02-27,20464
E12000008,South East,region,2021-02-26,20421
E12000008,South East,region,2021-02-25,20382
E12000008,South East,region,2021-02-24,20329
E12000008,South East,region,2021-02-23,20282
E12000008,South East,region,2021-02-22,20227
E12000008,South East,region,2021-02-21,20167
E12000008,South East,region,2021-02-20,20116
E12000008,South East,region,2021-02-19,20043
E12000008,South East,region,2021-02-18,19984
E12000008,South East,region,2021-02-17,19908
E12000008,South East,region,2021-02-16,19840
E12000008,South East,region,2021-02-15,19762
E12000008,South East,region,2021-02-14,19671
E12000008,South East,region,2021-02-13,19588
E12000008,South East,region,2021-02-12,19510
E12000008,South East,region,2021-02-11,19438
E12000008,South East,region,2021-02-10,19339
E12000008,South East,region,2021-02-09,19236
E12000008,South East,region,2021-02-08,19141
E12000008,South East,region,2021-02-07,19028
E12000008,South East,region,2021-02-06,18922
E12000008,South East,region,2021-02-05,18789
E12000008,South East,region,2021-02-04,18662
E12000008,South East,region,2021-02-03,18555
