"","date","county_code","N","N_prev"
"10298","11.06.2020","county54",0,0
"10299","12.06.2020","county54",0,0
"10300","13.06.2020","county54",0,0
"10301","14.06.2020","county54",0,0
"10302","15.06.2020","county54",0,0
"10303","16.06.2020","county54",0,0
"10304","17.06.2020","county54",0,0
"10305","18.06.2020","county54",0,0
"10306","19.06.2020","county54",0,0
"10307","20.06.2020","county54",0,0
"10308","21.06.2020","county54",0,0
"10309","22.06.2020","county54",0,0
"10310","23.06.2020","county54",0,0
"10311","24.06.2020","county54",0,0
"10312","25.06.2020","county54",0,0
"10313","26.06.2020","county54",0,0
"10314","27.06.2020","county54",0,0
"10315","28.06.2020","county54",0,0
"10316","29.06.2020","county54",0,0
"10317","30.06.2020","county54",0,0
"10318","01.07.2020","county54",0,0
"10319","02.07.2020","county54",0,0
"10320","03.07.2020","county54",0,0
"10321","04.07.2020","county54",0,0
"10322","05.07.2020","county54",0,0
"10323","06.07.2020","county54",0,0
"10324","07.07.2020","county54",0,0
"10325","08.07.2020","county54",0,0
"10326","09.07.2020","county54",0,0
"10327","10.07.2020","county54",0,0
"10328","11.07.2020","county54",0,0
"10329","12.07.2020","county54",0,0
"10330","13.07.2020","county54",0,0
"10331","14.07.2020","county54",0,0
"10332","15.07.2020","county54",0,0
"10333","16.07.2020","county54",0,0
"10334","17.07.2020","county54",0,0
"10335","18.07.2020","county54",0,0
"10336","19.07.2020","county54",0,0
"10337","20.07.2020","county54",0,0
"10338","21.07.2020","county54",0,0
"10339","22.07.2020","county54",0,0
"10340","23.07.2020","county54",0,0
"10341","24.07.2020","county54",0,0
"10342","25.07.2020","county54",0,0
"10343","26.07.2020","county54",0,0
"10344","27.07.2020","county54",0,0
"10345","28.07.2020","county54",0,0
"10346","29.07.2020","county54",0,0
"10347","30.07.2020","county54",0,0
"10348","31.07.2020","county54",2,2
"10349","01.08.2020","county54",0,2
"10350","02.08.2020","county54",0,2
"10351","03.08.2020","county54",1,3
"10352","04.08.2020","county54",0,1
"10353","05.08.2020","county54",0,1
"10354","06.08.2020","county54",0,1
"10355","07.08.2020","county54",0,1
"10356","08.08.2020","county54",0,0
"10357","09.08.2020","county54",0,0
"10358","10.08.2020","county54",0,0
"10359","11.08.2020","county54",0,0
"10360","12.08.2020","county54",0,0
"10361","13.08.2020","county54",0,0
"10362","14.08.2020","county54",0,0
"10363","15.08.2020","county54",0,0
"10364","16.08.2020","county54",0,0
"10365","17.08.2020","county54",0,0
"10366","18.08.2020","county54",0,0
"10367","19.08.2020","county54",0,0
"10368","20.08.2020","county54",0,0
"10369","21.08.2020","county54",0,0
"10370","22.08.2020","county54",0,0
"10371","23.08.2020","county54",0,0
"10372","24.08.2020","county54",0,0
"10373","25.08.2020","county54",0,0
"10374","26.08.2020","county54",0,0
"10375","27.08.2020","county54",0,0
"10376","28.08.2020","county54",0,0
"10377","29.08.2020","county54",0,0
"10378","30.08.2020","county54",0,0
"10379","31.08.2020","county54",0,0
"10380","01.09.2020","county54",0,0
"10381","02.09.2020","county54",0,0
"10382","03.09.2020","county54",0,0
"10383","04.09.2020","county54",0,0
"10384","05.09.2020","county54",0,0
"10385","06.09.2020","county54",0,0
"10386","07.09.2020","county54",0,0
"10387","08.09.2020","county54",0,0
"10388","09.09.2020","county54",0,0
"10389","10.09.2020","county54",0,0
"10390","11.09.2020","county54",0,0
"10391","12.09.2020","county54",0,0
"10392","13.09.2020","county54",0,0
"10393","14.09.2020","county54",0,0
"10394","15.09.2020","county54",0,0
"10395","16.09.2020","county54",0,0
"10396","17.09.2020","county54",0,0
"10397","18.09.2020","county54",0,0
"10398","19.09.2020","county54",0,0
"10399","20.09.2020","county54",0,0
"10400","21.09.2020","county54",0,0
"10401","22.09.2020","county54",0,0
"10402","23.09.2020","county54",0,0
"10403","24.09.2020","county54",0,0
"10404","25.09.2020","county54",0,0
"10405","26.09.2020","county54",0,0
"10406","27.09.2020","county54",0,0
"10407","28.09.2020","county54",0,0
"10408","29.09.2020","county54",0,0
"10409","30.09.2020","county54",0,0
"10410","01.10.2020","county54",0,0
"10411","02.10.2020","county54",0,0
"10412","03.10.2020","county54",0,0
"10413","04.10.2020","county54",0,0
"10414","05.10.2020","county54",0,0
"10415","06.10.2020","county54",0,0
"10416","07.10.2020","county54",0,0
"10417","08.10.2020","county54",0,0
"10418","09.10.2020","county54",0,0
"10419","10.10.2020","county54",0,0
"10420","11.10.2020","county54",0,0
"10421","12.10.2020","county54",0,0
"10422","13.10.2020","county54",0,0
"10423","14.10.2020","county54",0,0
"10424","15.10.2020","county54",0,0
"10425","16.10.2020","county54",0,0
"10426","17.10.2020","county54",0,0
"10427","18.10.2020","county54",0,0
"10428","19.10.2020","county54",1,1
"10429","20.10.2020","county54",0,0
"10430","21.10.2020","county54",2,2
"10431","22.10.2020","county54",0,0
"10432","23.10.2020","county54",0,0
"10433","24.10.2020","county54",0,0
"10434","25.10.2020","county54",1,1
"10435","26.10.2020","county54",1,2
"10436","27.10.2020","county54",0,2
"10437","28.10.2020","county54",0,2
"10438","29.10.2020","county54",1,3
"10439","30.10.2020","county54",0,2
"10440","31.10.2020","county54",0,2
"10441","01.11.2020","county54",0,2
"10442","02.11.2020","county54",0,2
"10443","03.11.2020","county54",0,2
"10444","04.11.2020","county54",0,2
"10445","05.11.2020","county54",0,2
"10446","06.11.2020","county54",0,2
"10447","07.11.2020","county54",0,2
"10448","08.11.2020","county54",0,2
"10449","09.11.2020","county54",0,1
"10450","10.11.2020","county54",0,1
"10451","11.11.2020","county54",0,1
"10452","12.11.2020","county54",0,1
"10453","13.11.2020","county54",0,1
"10454","14.11.2020","county54",0,1
"10455","15.11.2020","county54",1,2
"10456","16.11.2020","county54",0,1
"10457","17.11.2020","county54",0,1
"10458","18.11.2020","county54",0,0
"10459","19.11.2020","county54",0,0
"10460","20.11.2020","county54",1,1
"10461","21.11.2020","county54",1,2
"10462","22.11.2020","county54",0,2
"10463","23.11.2020","county54",1,2
"10464","24.11.2020","county54",1,2
"10465","25.11.2020","county54",0,2
"10466","26.11.2020","county54",0,2
"10467","27.11.2020","county54",0,2
"10468","28.11.2020","county54",0,2
"10469","29.11.2020","county54",0,2
"10470","30.11.2020","county54",0,2
"10471","01.12.2020","county54",0,0
"10472","02.12.2020","county54",0,0
"10473","03.12.2020","county54",0,0
"10474","04.12.2020","county54",0,0
"10475","05.12.2020","county54",1,1
"10476","06.12.2020","county54",0,1
"10477","07.12.2020","county54",1,0
"10478","08.12.2020","county54",0,0
"10479","09.12.2020","county54",0,0
"10480","10.12.2020","county54",0,0
"10481","11.12.2020","county54",0,0
"10482","12.12.2020","county54",0,0
"10483","13.12.2020","county54",0,0
"10484","14.12.2020","county54",1,1
"10485","15.12.2020","county54",1,2
"10486","16.12.2020","county54",0,2
"10487","17.12.2020","county54",0,2
"10488","18.12.2020","county54",1,3
"10489","19.12.2020","county54",0,2
"10490","20.12.2020","county54",0,2
"10491","21.12.2020","county54",0,2
"10492","22.12.2020","county54",0,3
"10493","23.12.2020","county54",0,3
"10494","24.12.2020","county54",0,3
"10495","25.12.2020","county54",0,3
"10496","26.12.2020","county54",0,3
"10497","27.12.2020","county54",0,3
"10498","28.12.2020","county54",1,4
"10499","29.12.2020","county54",0,3
"10500","30.12.2020","county54",1,4
"10501","31.12.2020","county54",0,4
"10502","01.01.2021","county54",0,4
"10503","02.01.2021","county54",1,5
"10504","03.01.2021","county54",1,5
"10505","04.01.2021","county54",0,6
"10506","05.01.2021","county54",0,5
"10507","06.01.2021","county54",0,5
"10508","07.01.2021","county54",0,5
"10509","08.01.2021","county54",0,5
"10510","09.01.2021","county54",0,5
"10511","10.01.2021","county54",0,5
"10512","11.01.2021","county54",1,5
"10513","12.01.2021","county54",0,4
"10514","13.01.2021","county54",2,6
"10515","14.01.2021","county54",0,5
"10516","15.01.2021","county54",0,5
"10517","16.01.2021","county54",1,6
"10518","17.01.2021","county54",0,6
"10519","18.01.2021","county54",0,3
"10520","19.01.2021","county54",0,3
"10521","20.01.2021","county54",0,3
"10522","21.01.2021","county54",0,3
"10523","22.01.2021","county54",0,2
"10524","23.01.2021","county54",0,2
"10525","24.01.2021","county54",0,2
"10526","25.01.2021","county54",0,2
"10527","26.01.2021","county54",0,2
"10528","27.01.2021","county54",0,2
"10529","28.01.2021","county54",0,2
"10530","29.01.2021","county54",0,2
"10531","30.01.2021","county54",0,1
"10532","31.01.2021","county54",0,1
"10533","01.02.2021","county54",0,1
"10534","02.02.2021","county54",0,1
"10535","03.02.2021","county54",0,1
"10536","04.02.2021","county54",0,1
"10537","05.02.2021","county54",0,1
"10538","06.02.2021","county54",0,1
"10539","07.02.2021","county54",0,1
"10540","08.02.2021","county54",0,1
"10541","09.02.2021","county54",0,1
"10542","10.02.2021","county54",0,1
"10543","11.02.2021","county54",0,1
"10544","12.02.2021","county54",0,1
"10545","13.02.2021","county54",0,1
"10546","14.02.2021","county54",0,1
"10547","15.02.2021","county54",0,1
"10548","16.02.2021","county54",0,1
"10549","17.02.2021","county54",0,1
"10550","18.02.2021","county54",0,1
"10551","19.02.2021","county54",0,1
"10552","20.02.2021","county54",0,1
"10553","21.02.2021","county54",0,1
"10554","22.02.2021","county54",0,1
"10555","23.02.2021","county54",0,1
"10556","24.02.2021","county54",0,1
"10557","25.02.2021","county54",0,1
"10558","26.02.2021","county54",0,1
"10559","27.02.2021","county54",0,1
"10560","28.02.2021","county54",0,1
"10561","01.03.2021","county54",0,1
"10562","02.03.2021","county54",0,1
"10563","03.03.2021","county54",0,1
"10564","04.03.2021","county54",0,1
"10565","05.03.2021","county54",0,1
"10566","06.03.2021","county54",0,0
"10567","07.03.2021","county54",0,0
"10568","08.03.2021","county54",1,1
"10569","09.03.2021","county54",0,1
"10570","10.03.2021","county54",0,1
"10571","11.03.2021","county54",1,2
"10572","12.03.2021","county54",0,2
"10573","13.03.2021","county54",0,2
"10574","14.03.2021","county54",1,3
"10575","15.03.2021","county54",0,2
"10576","16.03.2021","county54",0,1
"10577","17.03.2021","county54",1,2
"10578","18.03.2021","county54",0,2
"10579","19.03.2021","county54",0,2
"10580","20.03.2021","county54",1,3
"10581","21.03.2021","county54",0,3
"10582","22.03.2021","county54",0,2
"10583","23.03.2021","county54",0,2
"10584","24.03.2021","county54",1,3
"10585","25.03.2021","county54",1,3
"10586","26.03.2021","county54",0,3
"10587","27.03.2021","county54",0,2
"10588","28.03.2021","county54",0,2
"10589","29.03.2021","county54",0,1
"10590","30.03.2021","county54",0,1
"10591","31.03.2021","county54",0,1
"10592","01.04.2021","county54",0,1
"10593","02.04.2021","county54",0,1
"10594","03.04.2021","county54",0,1
"10595","04.04.2021","county54",0,1
"10596","05.04.2021","county54",0,1
"10597","06.04.2021","county54",0,1
"10598","07.04.2021","county54",0,1
"10599","08.04.2021","county54",1,2
"10600","09.04.2021","county54",0,2
"10601","10.04.2021","county54",0,2
"10602","11.04.2021","county54",0,2
"10603","12.04.2021","county54",0,2
"10604","13.04.2021","county54",0,2
"10605","14.04.2021","county54",0,2
"10606","15.04.2021","county54",0,2
"10607","16.04.2021","county54",0,2
"10608","17.04.2021","county54",0,2
"10609","18.04.2021","county54",0,2
"10610","19.04.2021","county54",0,2
"10611","20.04.2021","county54",0,2
"10612","21.04.2021","county54",0,2
"10613","22.04.2021","county54",0,2
"10614","23.04.2021","county54",0,2
"10615","24.04.2021","county54",0,2
"10616","25.04.2021","county54",0,2
"10617","26.04.2021","county54",0,2
"10618","27.04.2021","county54",0,2
"10619","28.04.2021","county54",0,2
"10620","29.04.2021","county54",0,2
"10621","30.04.2021","county54",0,2
"10622","01.05.2021","county54",0,2
"10623","02.05.2021","county54",0,2
"10624","03.05.2021","county54",0,2
"10625","04.05.2021","county54",0,2
"10626","05.05.2021","county54",0,2
"10627","06.05.2021","county54",0,2
"10628","07.05.2021","county54",0,2
"10629","08.05.2021","county54",0,2
"10630","09.05.2021","county54",0,2
"10631","10.05.2021","county54",0,2
"10632","11.05.2021","county54",1,3
"10633","12.05.2021","county54",0,3
"10634","13.05.2021","county54",0,3
"10635","14.05.2021","county54",0,2
"10636","15.05.2021","county54",0,2
"10637","16.05.2021","county54",0,2
"10638","17.05.2021","county54",0,2
"10639","18.05.2021","county54",0,2
"10640","19.05.2021","county54",0,2
"10641","20.05.2021","county54",0,1
"10642","21.05.2021","county54",0,1
"10643","22.05.2021","county54",0,1
"10644","23.05.2021","county54",0,1
"10645","24.05.2021","county54",2,3
"10646","25.05.2021","county54",0,2
"10647","26.05.2021","county54",1,3
"10648","27.05.2021","county54",0,3
"10649","28.05.2021","county54",0,3
"10650","29.05.2021","county54",0,3
"10651","30.05.2021","county54",1,4
"10652","31.05.2021","county54",1,4
"10653","01.06.2021","county54",2,5
"10654","02.06.2021","county54",1,6
"10655","03.06.2021","county54",0,5
"10656","04.06.2021","county54",1,5
"10657","05.06.2021","county54",0,5
"10658","06.06.2021","county54",1,6
"10659","07.06.2021","county54",0,6
"10660","08.06.2021","county54",2,8
"10661","09.06.2021","county54",1,8
"10662","10.06.2021","county54",0,8
"10663","11.06.2021","county54",1,6
"10664","12.06.2021","county54",0,6
"10665","13.06.2021","county54",0,6
"10666","14.06.2021","county54",0,6
"10667","15.06.2021","county54",0,4
"10668","16.06.2021","county54",0,3
"10669","17.06.2021","county54",0,2
"10670","18.06.2021","county54",1,3
"10671","19.06.2021","county54",0,3
"10672","20.06.2021","county54",0,3
"10673","21.06.2021","county54",0,3
"10674","22.06.2021","county54",0,2
"10675","23.06.2021","county54",0,2
"10676","24.06.2021","county54",1,3
"10677","25.06.2021","county54",1,3
"10678","26.06.2021","county54",0,3
"10679","27.06.2021","county54",0,3
"10680","28.06.2021","county54",0,3
"10681","29.06.2021","county54",1,4
"10682","30.06.2021","county54",0,4
"10683","01.07.2021","county54",0,4
"10684","02.07.2021","county54",0,4
"10685","03.07.2021","county54",0,2
"10686","04.07.2021","county54",0,2
"10687","05.07.2021","county54",1,3
"10688","06.07.2021","county54",0,3
"10689","07.07.2021","county54",0,3
"10690","08.07.2021","county54",0,3
"10691","09.07.2021","county54",0,3
"10692","10.07.2021","county54",0,2
"10693","11.07.2021","county54",0,2
"10694","12.07.2021","county54",1,2
"10695","13.07.2021","county54",1,2
"10696","14.07.2021","county54",0,2
"10697","15.07.2021","county54",0,2
"10698","16.07.2021","county54",0,2
"10699","17.07.2021","county54",0,2
"10700","18.07.2021","county54",0,2
"10701","19.07.2021","county54",0,2
"10702","20.07.2021","county54",0,2
"10703","21.07.2021","county54",0,1
"10704","22.07.2021","county54",1,2
"10705","23.07.2021","county54",0,2
"10706","24.07.2021","county54",0,2
"10707","25.07.2021","county54",0,2
"10708","26.07.2021","county54",0,0
"10709","27.07.2021","county54",0,0
"10710","28.07.2021","county54",0,0
"10711","29.07.2021","county54",0,0
"10712","30.07.2021","county54",0,0
"10713","31.07.2021","county54",0,0
"10714","01.08.2021","county54",0,0
"10715","02.08.2021","county54",0,0
"10716","03.08.2021","county54",1,1
"10717","04.08.2021","county54",0,1
"10718","05.08.2021","county54",2,3
"10719","06.08.2021","county54",0,2
"10720","07.08.2021","county54",0,2
"10721","08.08.2021","county54",0,2
"10722","09.08.2021","county54",1,3
"10723","10.08.2021","county54",0,3
"10724","11.08.2021","county54",0,3
"10725","12.08.2021","county54",1,4
"10726","13.08.2021","county54",0,4
"10727","14.08.2021","county54",0,4
"10728","15.08.2021","county54",0,3
"10729","16.08.2021","county54",0,3
"10730","17.08.2021","county54",0,2
"10731","18.08.2021","county54",0,2
"10732","19.08.2021","county54",0,2
"10733","20.08.2021","county54",0,1
"10734","21.08.2021","county54",0,1
"10735","22.08.2021","county54",0,1
"10736","23.08.2021","county54",0,1
"10737","24.08.2021","county54",0,1
"10738","25.08.2021","county54",0,1
"10739","26.08.2021","county54",0,1
"10740","27.08.2021","county54",1,2
"10741","28.08.2021","county54",0,2
"10742","29.08.2021","county54",1,2
"10743","30.08.2021","county54",1,3
"10744","31.08.2021","county54",1,4
"10745","01.09.2021","county54",0,3
"10746","02.09.2021","county54",0,3
"10747","03.09.2021","county54",0,3
"10748","04.09.2021","county54",1,3
"10749","05.09.2021","county54",0,3
"10750","06.09.2021","county54",0,3
"10751","07.09.2021","county54",1,4
"10752","08.09.2021","county54",0,3
"10753","09.09.2021","county54",1,4
"10754","10.09.2021","county54",0,4
"10755","11.09.2021","county54",0,4
"10756","12.09.2021","county54",0,4
"10757","13.09.2021","county54",0,4
"10758","14.09.2021","county54",0,3
"10759","15.09.2021","county54",0,3
"10760","16.09.2021","county54",0,3
"10761","17.09.2021","county54",0,3
"10762","18.09.2021","county54",1,4
"10763","19.09.2021","county54",0,4
"10764","20.09.2021","county54",0,2
"10765","21.09.2021","county54",0,1
"10766","22.09.2021","county54",1,2
"10767","23.09.2021","county54",0,2
"10768","24.09.2021","county54",0,2
"10769","25.09.2021","county54",0,1
"10770","26.09.2021","county54",0,1
"10771","27.09.2021","county54",1,1
"10772","28.09.2021","county54",0,1
"10773","29.09.2021","county54",0,0
"10774","30.09.2021","county54",0,0
"10775","01.10.2021","county54",0,0
"10776","02.10.2021","county54",0,0
